city,Locality,rooms,bathroom,parking_spaces,floor,association_tax,rent_amount,property_tax,fire_insurance,total_rent,animal_allowed,furnishing,rooms_outlier,bathrooms_outlier,parking_outlier
Bangalore,chikka tirupathi,3,5,3,24,4050,20400,13695,261,38400,1,0,0,0,0
Bangalore,hsr layout,1,1,0,6,450,5700,15,75,6240,1,1,0,0,0
Bangalore,thanisandra,4,2,1,5,6345,15000,984,192,22521,1,0,0,0,0
Bangalore,talaghattapura,2,2,1,8,3189,9750,477,126,13542,1,1,0,0,0
Bangalore,uttarahalli,2,1,0,4,1200,5331,0,69,6600,0,0,0,0,0
Bangalore,raja rajeshwari nagar,1,1,1,6,1626,6300,297,81,8304,1,0,0,0,0
Chennai,medavakkam,2,2,1,1,1260,9000,321,117,10698,1,1,0,0,0
Bangalore,koramangala,1,1,2,15,6363,20400,1200,261,28224,0,1,0,0,0
Mumbai,kalyan west,2,1,0,1,300,2100,0,33,2433,1,0,0,0,0
Bangalore,btm 2nd stage,2,4,2,2,6900,21000,2673,267,30840,1,0,0,0,0
Delhi,panchsheel park,3,1,0,2,1584,9000,420,117,11121,1,0,0,0,0
Delhi,matiala,2,1,0,2,1770,4500,171,60,6501,1,0,0,0,0
Bangalore,cv raman nagar,4,5,4,2,8790,24000,4002,306,37110,1,0,0,0,0
Bangalore,cv raman nagar,4,6,4,6,16500,28800,6501,366,52170,1,0,0,0,0
Bangalore,vittasandra,2,4,2,7,4620,14400,726,183,19929,1,0,0,0,0
Bangalore,bagalakunte,4,4,4,6,6600,12240,8112,156,27108,1,0,0,0,0
Delhi,paschim vihar,1,1,0,12,2100,15000,216,195,17511,1,1,0,0,0
Bangalore,ambedkar nagar,1,1,0,3,300,4800,0,63,5163,1,0,0,0,0
Bangalore,bisuvanahalli,3,4,3,8,10200,20400,3,261,30870,1,0,0,0,0
Delhi,govindpuri,1,1,0,16,3300,2190,297,30,5817,1,0,0,0,0
Delhi,vasant kunj,2,2,1,3,1800,3600,51,48,5499,1,0,0,0,0
Kolkata,thakurpukur,1,1,0,1,300,1650,105,24,2079,1,0,0,0,0
Bangalore,green glen layout,3,2,0,2,0,7050,0,108,7158,1,0,0,0,0
Mumbai,chembur,2,2,2,9,1605,4800,177,72,6654,1,0,0,0,0
Kolkata,chandannagar,4,3,3,1,4494,6900,1389,93,12876,1,0,0,0,0
Bangalore,chandapura,2,1,1,8,2124,4800,0,63,6987,0,1,0,0,0
Chennai,veppampatttu,2,1,0,2,1410,2100,117,27,3654,1,0,0,0,0
Bangalore,ananth nagar,2,1,2,5,3900,9360,0,120,13380,1,1,0,0,0
Bangalore,billekahalli,4,3,4,1,9900,45000,3816,573,59280,1,0,0,0,0
Bangalore,whitefield,1,1,1,13,1650,6540,600,84,8874,1,0,0,0,0
Mumbai,matunga,3,2,2,3,1050,8700,300,129,10179,1,1,0,0,0
Kolkata,pailan,2,2,1,11,1056,4500,240,60,5856,1,0,0,0,0
Mumbai,thane,4,2,1,3,1515,6600,342,99,8556,1,0,0,0,0
Mumbai,bhandup east,3,2,1,6,0,6000,126,108,6234,1,0,0,0,0
Delhi,mehrauli,2,1,0,1,3444,5700,636,75,9855,1,0,0,0,0
Mumbai,malad east,2,1,0,3,990,4569,150,69,5778,1,0,0,0,0
Mumbai,bandra west,2,2,2,13,1410,7650,0,114,9174,1,0,0,0,0
Bangalore,electronic city phase ii,1,1,0,3,1020,2760,0,36,3816,0,0,0,0,0
Delhi,greater kailash 1,2,1,0,9,1515,7050,192,93,8850,1,1,0,0,0
Chennai,semmancheri,3,5,3,1,6900,21000,1326,267,29493,1,0,0,0,0
Bangalore,vishwanatha nagenahalli,5,5,5,6,0,30000,6951,453,37410,0,1,0,0,1
Kolkata,sonarpur,3,3,3,4,993,12600,681,168,14442,1,0,0,0,0
Mumbai,powai,1,1,1,1,1200,6600,0,99,7899,0,1,0,0,0
Bangalore,electronics city phase 1,3,4,2,3,7386,25500,180,324,33390,1,0,0,0,0
Bangalore,domlur,2,4,2,2,5400,33000,1251,420,40080,0,0,0,0,0
Bangalore,kathriguppe,3,2,2,8,4950,12000,1200,153,18303,1,1,0,0,0
Chennai,kelambakkam,1,1,0,1,1650,2745,171,36,4602,1,0,0,0,0
Bangalore,chandapura,2,1,1,3,1770,8244,0,75,10437,1,0,0,0,0
Mumbai,sion,2,2,0,4,750,4800,0,72,5622,1,0,0,0,0
Delhi,dwarka mor,3,3,0,8,2940,18000,996,234,22170,0,1,0,0,0
Bangalore,jigani,4,4,4,6,9600,30600,5400,462,46050,1,0,0,0,0
Bangalore,bannerghatta road,3,4,2,5,6600,6120,2001,78,14799,1,1,0,0,0
Bangalore,vittasandra,3,2,2,8,4470,24270,1251,309,30300,0,1,0,0,0
Bangalore,raja rajeshwari nagar,1,1,0,1,750,3915,0,51,4716,0,0,0,0,0
Bangalore,kereguddadahalli,4,5,2,6,4500,30000,1752,381,36630,0,0,0,0,0
Kolkata,baguiati,4,2,2,4,810,4500,675,60,6045,1,0,0,0,0
Kolkata,naktala road,4,2,3,6,6000,5610,627,45,12282,1,0,0,0,0
Bangalore,7th phase jp nagar,1,1,1,1,9000,16560,0,210,25770,0,1,0,0,0
Bangalore,kudlu gate,2,2,1,17,2292,12600,402,162,15456,1,0,0,0,0
Bangalore,5th phase jp nagar,1,1,0,6,0,3150,150,48,3348,1,0,0,0,0
Bangalore,bannerghatta road,2,1,1,6,0,3900,150,60,4110,0,0,0,0,0
Kolkata,dum dum,3,1,1,6,0,4080,3,69,4152,1,0,0,0,0
Bangalore,abbigere,3,2,2,3,5400,15000,1500,192,22092,1,0,0,0,0
Bangalore,mcechs  layout,3,4,4,7,17157,33000,9252,420,59820,0,1,0,0,0
Bangalore,haralur road,3,3,3,19,5400,8400,2220,108,16128,1,1,0,0,0
Delhi,punjabi bagh,3,2,1,4,4800,15000,114,195,20109,1,0,0,0,0
Mumbai,kalyan,5,3,3,6,0,12000,351,216,12567,1,1,0,0,0
Delhi,badarpur,4,3,0,6,2400,6450,291,84,9225,1,1,0,0,0
Bangalore,ngr layout,3,4,3,1,7500,8100,2112,105,17817,1,0,0,0,0
Bangalore,bannerghatta road,3,4,2,1,4500,9000,2010,117,15627,1,0,0,0,0
Kolkata,bonhooghly on bt road,5,3,2,3,990,7800,513,105,9408,1,0,0,0,0
Delhi,dwarka mor,2,2,1,2,3300,7500,690,99,11589,1,0,0,0,0
Kolkata,tangra,2,1,1,3,810,3900,255,54,5019,1,0,0,0,0
Chennai,tharapakkam,7,6,4,6,0,18600,1002,282,19884,0,1,0,0,0
Delhi,matiala,1,1,1,11,1524,2400,369,33,4326,1,0,0,0,0
Mumbai,virar,2,2,0,6,0,3900,0,72,3972,0,0,0,0,0
Chennai,mappedu,4,5,0,6,3600,30000,2475,453,36540,1,0,0,0,0
Delhi,sector 12 dwarka,3,2,1,4,2700,10500,0,138,13338,1,0,0,0,0
Kolkata,haldiram bus stand vip road,3,3,3,7,6000,21300,450,285,28035,1,1,0,0,0
Delhi,greater kailash 1,1,1,0,4,1890,3000,552,39,5481,0,0,0,0,0
Bangalore,singapura village,4,5,6,3,12600,21000,7230,267,41100,1,0,0,0,1
Bangalore,jigani,5,5,8,1,0,29400,276,444,30120,1,0,0,0,1
Bangalore,devarachikkanahalli,4,2,0,6,0,9600,627,147,10374,0,0,0,0,0
Bangalore,kasavanhalli,2,2,1,1,2100,9000,366,117,11583,1,0,0,0,0
Kolkata,rajpur,3,2,2,7,3510,6000,657,81,10248,1,0,0,0,0
Bangalore,yelahanka new town,1,2,1,2,1470,7500,375,96,9441,1,1,0,0,0
Bangalore,kudlu gate,3,2,2,15,2136,6600,270,84,9090,1,0,0,0,0
Bangalore,mahadevpura,1,1,0,2,0,3900,0,51,3951,0,0,0,0,0
Mumbai,dombivali,2,2,1,2,1188,6000,273,90,7551,1,0,0,0,0
Bangalore,kereguddadahalli,4,4,8,6,0,10500,795,159,11454,1,0,0,0,1
Bangalore,kr puram,2,1,0,5,1011,4584,0,60,5655,0,0,0,0,0
Chennai,siruseri,1,1,0,4,1008,1509,30,21,2568,1,0,0,0,0
Bangalore,kanakapura,7,6,6,6,0,15810,735,240,16785,1,0,0,0,1
Bangalore,prithvi layout,3,3,2,16,7440,15900,1995,204,25539,1,1,0,0,0
Bangalore,raja rajeshwari nagar,1,1,1,1,0,3060,90,39,3189,1,0,0,0,0
Delhi,defence colony,2,2,1,6,7500,15000,4251,195,26946,1,1,0,0,0
Bangalore,ramamurthy nagar,3,2,1,10,3000,11700,0,150,14850,1,0,0,0,0
Bangalore,hosur road,2,2,0,8,1800,13500,0,174,15474,1,0,0,0,0
Bangalore,green glen layout,3,2,3,20,2061,7500,123,96,9780,0,0,0,0,0
Bangalore,electronic city,1,1,0,6,0,4590,252,69,4911,1,0,0,0,0
Bangalore,hennur road,3,2,0,6,0,5100,408,78,5586,1,0,0,0,0
Bangalore,bannerghatta road,3,3,1,5,4968,9000,567,117,14652,1,0,0,0,0
Kolkata,behala,1,1,1,7,1320,4500,273,60,6153,0,0,0,0,0
Chennai,kanathur reddikuppam,1,1,0,4,1146,2226,0,30,3402,0,1,0,0,0
Mumbai,chembur,2,2,0,4,990,4230,177,63,5460,1,0,0,0,0
Bangalore,kasavanhalli,3,3,3,4,3585,7050,2061,90,12786,1,0,0,0,0
Kolkata,narendrapur,4,3,2,2,0,9750,0,132,9882,1,0,0,0,0
Bangalore,uttarahalli,3,2,2,6,3657,10950,270,141,15018,1,0,0,0,0
Bangalore,vasantha vallabha nagar,3,6,3,6,0,7200,1536,111,8847,1,0,0,0,0
Delhi,dwarka mor,2,1,0,3,2400,3300,126,45,5871,0,0,0,0,0
Bangalore,somasundara palya,1,1,1,9,4500,10200,450,132,15282,0,1,0,0,0
Mumbai,chembur,2,1,0,6,810,5400,69,81,6360,1,1,0,0,0
Kolkata,shalimar,4,2,0,6,0,9240,1560,153,10953,1,0,0,0,0
Delhi,uttam nagar west,1,1,0,6,0,7710,174,102,7986,0,1,0,0,0
Kolkata,dankuni,4,4,3,6,0,27000,1755,444,29199,1,0,0,0,0
Mumbai,panvel,1,1,0,15,630,3900,114,57,4701,1,0,0,0,0
Bangalore,indira nagar,2,1,1,12,1350,4440,249,57,6096,1,0,0,0,0
Bangalore,whitefield,1,1,0,1,1557,4650,84,60,6351,1,0,0,0,0
Bangalore,kudlu gate,2,1,0,1,690,3660,75,48,4473,0,0,0,0,0
Delhi,panchsheel enclave,3,2,2,10,6000,21000,300,273,27573,0,0,0,0,0
Bangalore,sarjapur,1,1,0,6,1806,5400,390,69,7665,1,1,0,0,0
Bangalore,jigani,3,3,5,6,0,25500,1602,384,27486,1,0,0,0,1
Delhi,panchsheel enclave,3,2,1,9,4800,14700,1377,192,21069,1,0,0,0,0
Mumbai,naigaon east,1,1,0,1,360,3510,276,54,4200,1,0,0,0,0
Delhi,naraina,3,2,1,7,3900,8100,924,105,13029,1,0,0,0,0
Kolkata,dum dum,3,1,1,1,831,4290,297,60,5478,1,0,0,0,0
Bangalore,ambedkar nagar,2,1,0,7,1530,8640,81,111,10362,1,1,0,0,0
Mumbai,santacruz west,2,1,1,2,639,3600,117,54,4410,1,0,0,0,0
Bangalore,chandapura,1,1,0,3,555,3900,189,51,4695,0,0,0,0,0
Kolkata,howrah,3,2,2,2,540,2739,270,39,3588,1,0,0,0,0
Chennai,pattabiram,2,2,2,3,2670,12000,495,153,15318,1,0,0,0,0
Delhi,panchsheel park,3,1,0,16,3144,10800,849,141,14934,1,0,0,0,0
Bangalore,jalahalli,2,2,1,6,2319,5700,456,87,8562,0,0,0,0,0
Mumbai,nala sopara,1,1,0,3,1020,2700,114,42,3876,1,0,0,0,0
Chennai,thiruvanmiyur,3,2,1,12,990,8925,177,114,10206,1,0,0,0,0
Mumbai,badlapur,3,2,2,4,2190,9894,210,147,12441,1,1,0,0,0
Bangalore,3rd block banashankari,1,1,0,2,0,9600,126,123,9849,1,0,0,0,0
Bangalore,thubarahalli,2,2,2,15,3600,14994,0,192,18786,1,1,0,0,0
Bangalore,rajiv nagar,3,4,3,15,5145,15000,1020,192,21357,1,1,0,0,0
Chennai,mogappair east,4,4,3,13,4950,11250,1272,144,17616,1,0,0,0,0
Delhi,greater kailash,1,1,0,2,1590,5700,1050,75,8415,1,1,0,0,0
Kolkata,serampore,3,2,6,6,0,11400,519,189,12108,1,0,0,0,1
Bangalore,rayasandra,3,3,2,4,5268,21000,1101,267,27636,1,0,0,0,0
Delhi,uttam nagar,2,1,0,3,1350,3300,0,45,4695,0,0,0,0,0
Bangalore,sarjapur  road,2,1,1,15,3147,3600,105,48,6900,1,0,0,0,0
Delhi,chittaranjan park,1,1,1,2,8700,34500,2877,447,46530,1,0,0,0,0
Mumbai,virar,1,1,1,3,1101,3060,63,45,4269,1,0,0,0,0
Kolkata,birati,4,2,1,1,1800,6900,333,93,9126,1,0,0,0,0
Delhi,saket,1,1,0,2,2250,12000,201,156,14607,0,1,0,0,0
Bangalore,bannerghatta road,2,1,0,6,0,4500,270,69,4839,1,0,0,0,0
Mumbai,thane west,1,1,0,10,600,2400,57,36,3093,1,0,0,0,0
Chennai,padappai,4,6,6,6,2040,24000,984,363,27387,1,1,0,0,1
Mumbai,ambivali,4,3,1,12,3450,10500,507,156,14613,1,1,0,0,0
Mumbai,borivali west,3,2,1,3,2370,6900,225,102,9597,0,1,0,0,0
Bangalore,lingadheeranahalli,3,4,3,2,3600,18000,1500,231,23331,1,0,0,0,0
Delhi,hauz khas,3,2,1,4,5730,13500,1587,174,20991,1,0,0,0,0
Bangalore,varthur,3,2,1,9,1500,6000,375,78,7953,1,0,0,0,0
Bangalore,vittasandra,3,3,2,1,5040,9600,1575,123,16338,0,0,0,0,0
Bangalore,kothannur,1,1,0,8,960,6600,0,84,7644,0,0,0,0,0
Mumbai,andheri west,2,1,0,4,846,2820,114,42,3822,1,0,0,0,0
Bangalore,thanisandra,3,4,4,5,5400,8859,2058,114,16431,1,1,0,0,0
Bangalore,r.t. nagar,2,1,1,11,2100,6000,189,78,8367,1,0,0,0,0
Bangalore,richmond town,4,5,6,6,8340,28500,5280,429,42540,1,0,0,0,1
Bangalore,poorna pragna layout,5,7,6,6,3,45000,6153,678,51840,1,0,0,1,1
Delhi,sector 2 dwarka,4,4,2,14,5940,27000,2499,348,35790,1,1,0,0,0
Delhi,greater kailash,1,1,0,2,0,5400,120,72,5592,0,1,0,0,0
Bangalore,yelahanka,1,1,1,11,1170,7800,288,105,9363,0,0,0,0,0
Bangalore,hoodi,3,3,3,2,4920,12600,2325,162,20007,1,0,0,0,0
Bangalore,kundalahalli colony,4,4,6,6,0,9000,1176,138,10314,1,0,0,0,1
Bangalore,sidedahalli,4,5,2,16,12156,27000,3783,345,43290,1,1,0,0,0
Bangalore,kothannur,1,1,0,1,0,2550,27,33,2610,0,0,0,0,0
Mumbai,andheri east,4,2,0,6,0,5100,456,93,5649,0,0,0,0,0
Bangalore,sarjapur  road,1,1,1,2,900,3600,471,48,5019,1,0,0,0,0
Kolkata,kamarhati on bt road,2,1,0,6,0,3600,180,60,3840,1,0,0,0,0
Bangalore,green glen layout,2,1,1,6,0,8700,0,132,8832,1,0,0,0,0
Delhi,chattarpur,2,1,0,6,0,3600,0,57,3657,0,0,0,0,0
Bangalore,somasundara palya,1,1,0,6,600,7842,252,102,8796,1,0,0,0,0
Kolkata,tagore park,3,2,1,3,960,3870,0,54,4884,1,0,0,0,0
Bangalore,hulimavu,1,1,1,25,1413,6600,165,84,8262,1,0,0,0,0
Bangalore,doddathoguru,1,1,0,13,1020,7500,237,96,8853,1,1,0,0,0
Bangalore,benson town,4,3,3,13,9210,4800,3045,63,17118,1,0,0,0,0
Chennai,pallikaranai,3,2,2,11,1431,4800,0,63,6294,1,1,0,0,0
Bangalore,billekahalli,4,3,2,17,8505,41400,2082,525,52500,1,0,0,0,0
Bangalore,thigalarapalya,3,2,2,6,0,8340,1500,126,9966,1,0,0,0,0
Bangalore,harlur,2,3,1,3,6900,19500,90,249,26739,1,1,0,0,0
Bangalore,hsr layout,1,1,1,12,1059,5550,84,72,6765,0,1,0,0,0
Delhi,dwarka mor,2,2,1,1,2850,10500,675,138,14163,1,1,0,0,0
Chennai,perungalathur,3,2,5,6,0,5100,225,78,5403,1,0,0,0,1
Kolkata,new town,3,2,1,1,1131,2850,210,39,4230,1,0,0,0,0
Bangalore,ulsoor,1,3,2,14,6000,12600,1500,162,20262,0,0,0,0,0
Kolkata,konnagar,4,3,2,6,0,29100,1833,480,31410,1,1,0,0,0
Bangalore,rajiv nagar,3,5,4,11,13425,17460,4485,222,35580,1,0,0,0,0
Bangalore,marathahalli,4,2,3,6,0,21546,2127,324,23997,1,0,0,0,0
Kolkata,paschim barisha,4,3,2,2,1290,6000,324,81,7695,0,0,0,0,0
Bangalore,jalahalli,1,2,1,3,2400,7800,0,99,10299,1,0,0,0,0
Kolkata,mominpore,4,2,3,10,2550,14100,990,189,17829,1,0,0,0,0
Chennai,perungalathur,3,2,3,6,0,6600,540,102,7242,1,0,0,0,0
Bangalore,hebbal,3,2,1,2,9600,25500,15000,324,50430,1,0,0,0,0
Bangalore,sarjapur  road,2,1,1,14,1728,7200,486,93,9507,1,0,0,0,0
Bangalore,harlur,4,4,3,4,24000,6000,6000,78,36090,1,0,0,0,0
Bangalore,hormavu,4,4,3,11,7500,7497,2610,96,17703,1,0,0,0,0
Mumbai,owale,3,2,3,5,1500,8400,450,123,10473,1,0,0,0,0
Bangalore,sarjapur  road,2,2,1,1,1170,4500,240,60,5970,0,0,0,0,0
Bangalore,harlur,5,2,3,6,0,19500,870,294,20664,0,0,0,0,0
Bangalore,kaikondrahalli,3,3,3,9,5550,45000,2427,573,53550,1,1,0,0,0
Bangalore,malleshwaram,2,1,0,14,1800,7680,0,99,9579,1,0,0,0,0
Bangalore,rayasandra,3,2,2,7,3750,24000,126,306,28182,1,1,0,0,0
Kolkata,khardah,4,5,0,6,0,12825,600,213,13638,1,0,0,0,0
Bangalore,kothanur,1,1,0,5,2190,4500,0,60,6750,1,0,0,0,0
Bangalore,kalena agrahara,2,2,0,16,1290,5760,300,75,7425,1,0,0,0,0
Bangalore,vidyaranyapura,6,4,3,6,0,39000,3468,588,43050,1,0,0,0,0
Bangalore,iblur village,2,3,2,18,4800,13200,975,168,19143,0,0,0,0,0
Bangalore,chandapura,2,1,0,6,0,3900,210,51,4161,1,0,0,0,0
Bangalore,bellandur,4,4,2,10,5700,16500,1521,210,23931,1,0,0,0,0
Bangalore,yeshwanthpur,4,4,3,6,0,27000,1626,408,29034,1,0,0,0,0
Bangalore,nagarbhavi,4,5,4,9,6042,9900,3000,126,19068,1,1,0,0,0
Kolkata,konnagar,4,4,3,8,4995,15750,1320,210,22275,0,0,0,0,0
Bangalore,byatarayanapura,2,3,4,6,0,9000,969,138,10107,1,0,0,0,0
Delhi,paschim vihar,2,2,0,2,2148,3000,165,39,5352,1,0,0,0,0
Delhi,sector 7 dwarka,2,1,1,3,2097,3510,201,48,5856,0,0,0,0,0
Bangalore,banashankari stage vi,3,3,3,6,0,36000,2634,543,39180,1,0,0,0,0
Bangalore,ambalipura,3,2,0,14,2850,6480,117,84,9531,1,0,0,0,0
Bangalore,nagavarapalya,3,3,2,8,12600,18000,4125,231,34950,1,0,0,0,0
Bangalore,jakkur,1,2,10,6,0,11700,102,177,11979,1,0,0,0,1
Mumbai,kharghar,1,1,0,2,900,2760,0,42,3702,0,0,0,0,0
Mumbai,kalyan west,2,1,0,1,1200,2850,108,42,4200,1,0,0,0,0
Bangalore,yelahanka,1,1,0,1,0,3000,168,39,3207,1,0,0,0,0
Delhi,saket,1,1,0,8,1368,2700,282,36,4386,1,0,0,0,0
Mumbai,nala sopara,2,2,2,3,1500,6450,210,96,8256,1,1,0,0,0
Chennai,avadi,2,1,1,4,729,2550,0,33,3312,1,0,0,0,0
Bangalore,lingadheeranahalli,3,2,1,14,5850,25500,582,324,32250,1,0,0,0,0
Chennai,thaiyur,3,2,0,6,0,4200,30,66,4296,1,0,0,0,0
Mumbai,kandivali west,3,3,2,3,2100,8100,525,120,10845,1,0,0,0,0
Bangalore,epip zone,3,2,2,6,0,6900,627,105,7632,1,0,0,0,0
Bangalore,whitefield,2,1,0,2,3000,3000,135,39,6174,0,0,0,0,0
Delhi,vikaspuri,1,1,0,12,1740,5310,249,69,7368,1,1,0,0,0
Delhi,sector 13 rohini,1,1,0,6,1500,7500,0,99,9099,0,1,0,0,0
Kolkata,behala,2,1,1,1,0,2640,0,36,2676,1,0,0,0,0
Bangalore,yeshwanthpur,10,5,8,6,0,32700,4251,492,37440,1,0,1,0,1
Chennai,thirunindravur,5,4,8,6,0,25500,1326,384,27210,1,1,0,0,1
Bangalore,btm 1st stage,4,2,2,6,0,12900,171,195,13266,1,0,0,0,0
Bangalore,indira nagar,2,2,1,16,1650,6480,315,84,8529,1,0,0,0,0
Kolkata,nayabad,4,3,3,3,1080,9900,450,132,11562,1,0,0,0,0
Bangalore,hosur road,2,2,2,29,4350,25500,1350,324,31530,1,0,0,0,0
Delhi,sector 25 rohini,2,1,0,3,630,2700,114,36,3480,1,0,0,0,0
Bangalore,kanakpura road,2,1,0,6,0,3300,0,51,3351,1,0,0,0,0
Bangalore,srirampura,4,4,3,1,14340,45000,5751,573,65670,1,0,0,0,0
Bangalore,chandapura,2,2,2,19,2721,10500,0,135,13356,0,0,0,0,0
Chennai,thoraipakkam,4,5,2,1,3300,8580,1080,111,13071,1,0,0,0,0
Bangalore,battarahalli,2,3,4,19,7800,3600,1125,48,12573,1,0,0,0,0
Bangalore,yeshwanthpur,4,3,2,6,0,16950,1014,255,18219,1,0,0,0,0
Bangalore,kamakshipalya,4,5,5,7,15000,14739,5001,189,34920,1,0,0,0,1
Bangalore,jalahalli,1,2,2,15,2073,6300,276,81,8730,1,0,0,0,0
Delhi,vasundhara enclave,3,2,2,1,4266,12000,837,156,17259,1,0,0,0,0
Bangalore,beml layout,2,1,1,6,3900,12900,375,165,17340,0,0,0,0,0
Bangalore,sarjapur  road,2,2,1,6,0,7200,201,111,7512,1,0,0,0,0
Bangalore,hebbal,3,4,4,16,10263,32100,3672,408,46440,1,0,0,0,0
Bangalore,marathahalli,3,3,4,6,0,27000,1950,408,29358,1,0,0,0,0
Bangalore,doddathoguru,1,1,0,1,2355,7050,450,90,9945,1,1,0,0,0
Delhi,prashant vihar sector 14,3,2,1,6,2250,6174,252,81,8757,1,0,0,0,0
Bangalore,gottigere,2,2,2,10,2700,5850,6,75,8631,1,0,0,0,0
Chennai,sholinganallur,3,2,0,2,1050,7086,264,90,8490,1,0,0,0,0
Bangalore,kaggadasapura,1,1,1,9,2304,11088,51,141,13584,1,1,0,0,0
Bangalore,chandapura,2,2,1,6,360,5550,0,84,5994,0,0,0,0,0
Kolkata,tollygunge,3,3,0,6,0,5400,0,90,5490,1,0,0,0,0
Mumbai,santacruz east,3,2,1,4,1350,8400,225,123,10098,1,0,0,0,0
Bangalore,hosur main road,3,4,3,8,7500,24000,2709,306,34530,0,1,0,0,0
Delhi,hauz khas,4,2,0,6,0,20400,426,312,21138,1,0,0,0,0
Bangalore,kr puram,2,1,0,6,1140,4050,0,54,5244,1,0,0,0,0
Bangalore,laggere,3,4,4,10,8130,27000,8046,345,43530,0,0,0,0,0
Kolkata,santoshpur,3,2,1,2,2766,4500,411,60,7737,1,0,0,0,0
Mumbai,kandivali west,4,1,1,6,3,13440,1125,240,14808,1,0,0,0,0
Bangalore,jakkur,4,4,2,6,0,13350,669,201,14220,0,0,0,0,0
Kolkata,jessore road,1,1,1,6,1650,3300,0,45,4995,0,1,0,0,0
Delhi,hauz khas,3,2,0,8,3381,19500,774,252,23907,0,1,0,0,0
Bangalore,wilson garden,5,7,5,12,14400,30000,5751,381,50520,1,0,0,1,1
Kolkata,jessore road,1,1,0,6,1650,3300,0,45,4995,0,1,0,0,0
Chennai,perungalathur,3,3,3,8,2100,8100,501,105,10806,0,0,0,0,0
Bangalore,amruthahalli,3,2,2,6,4740,7800,1626,99,14265,1,0,0,0,0
Kolkata,e m bypass,4,3,2,4,3789,8100,807,108,12804,1,0,0,0,0
Bangalore,budigere,1,2,1,6,6912,27000,1596,345,35850,1,1,0,0,0
Bangalore,raja rajeshwari nagar,1,1,1,2,2286,7950,381,102,10719,1,0,0,0,0
Mumbai,dadar east,1,2,0,6,0,10500,654,189,11343,1,0,0,0,0
Bangalore,immadihalli,4,4,3,12,13500,38250,4251,486,56490,1,0,0,0,0
Chennai,sholinganallur,2,1,1,4,1185,1740,45,24,2994,1,0,0,0,0
Bangalore,sarjapur,1,1,0,3,1806,5400,390,69,7665,1,1,0,0,0
Delhi,patel nagar,3,2,1,7,4200,12600,750,165,17715,1,0,0,0,0
Mumbai,badlapur west,2,1,0,2,1140,2550,90,39,3819,1,0,0,0,0
Bangalore,sarjapur  road,1,2,1,3,3162,12000,318,153,15633,1,0,0,0,0
Bangalore,whitefield,1,1,0,6,0,2400,102,39,2541,0,0,0,0,0
Bangalore,brookefield,3,3,2,1,2700,7986,852,102,11640,1,0,0,0,0
Bangalore,uttarahalli,2,1,1,6,0,5700,1701,87,7488,1,0,0,0,0
Bangalore,1st phase jp nagar,3,2,2,5,3750,12600,750,162,17262,1,0,0,0,0
Delhi,shivalik,1,1,0,5,2580,3000,171,39,5790,1,0,0,0,0
Mumbai,badlapur east,2,1,0,4,1203,2190,63,33,3489,1,0,0,0,0
Bangalore,hebbal,3,4,4,2,9600,30000,2502,381,42480,0,1,0,0,0
Bangalore,kasavanhalli,2,2,0,4,4068,10080,744,129,15021,1,1,0,0,0
Bangalore,uttarahalli,2,2,2,4,2550,7350,750,96,10746,1,0,0,0,0
Chennai,choolaimedu,4,5,4,6,0,12000,1086,183,13269,1,0,0,0,0
Bangalore,kaggalipura,3,2,2,7,5640,25500,1302,324,32760,1,1,0,0,0
Delhi,sarvpriya vihar,2,1,1,10,2610,3600,450,48,6708,1,0,0,0,0
Bangalore,sahakara nagar,2,1,1,5,2400,3660,138,48,6246,1,0,0,0,0
Delhi,chattarpur,1,1,0,2,1800,6900,420,90,9210,0,0,0,0,0
Mumbai,goregaon east,2,1,0,1,1080,3600,300,54,5034,1,0,0,0,0
Bangalore,haralur road,3,2,1,8,3516,14400,0,183,18099,1,0,0,0,0
Chennai,guduvancheri,1,1,1,3,1179,1950,99,27,3255,1,0,0,0,0
Kolkata,mahamayatala,4,5,2,7,4200,6075,702,81,11058,1,0,0,0,0
Mumbai,kandivali west,6,2,3,1,0,14400,726,213,15339,1,0,0,0,0
Delhi,sector 8 rohini,1,1,0,8,1707,6000,75,78,7860,0,0,0,0,0
Bangalore,kalena agrahara,2,2,2,14,1533,9000,609,117,11259,0,0,0,0,0
Mumbai,kalyan west,1,1,0,4,750,2250,63,33,3096,1,0,0,0,0
Delhi,mithapur,2,1,1,9,1500,4110,168,54,5832,1,1,0,0,0
Bangalore,6th phase jp nagar,4,3,0,17,6750,24000,1827,306,32880,1,1,0,0,0
Kolkata,madhyamgram,2,1,1,4,474,3420,0,48,3942,1,0,0,0,0
Kolkata,rajanukunte,3,3,4,16,9000,36000,4389,480,49860,0,0,0,0,0
Bangalore,itpl,4,5,5,13,10242,15300,6708,195,32460,1,0,0,0,1
Bangalore,btm 2nd stage,4,2,5,6,0,18000,1377,273,19650,1,0,0,0,1
Bangalore,marathahalli,3,4,7,6,0,13020,1650,198,14868,0,0,0,0,1
Delhi,uttam nagar west,1,1,0,3,0,2373,90,33,2496,1,0,0,0,0
Kolkata,uttarpara kotrung,4,6,4,15,5520,18000,2004,240,25764,1,0,0,0,0
Chennai,kolapakkam,1,1,1,7,5250,5040,300,66,10656,0,1,0,0,0
